,cs_id_100,100,cs_id_200,200,cs_id_300,300,cs_id_358,358,cs_id_966,966,cluster_size
182,,,ENSG00000084636_L1_200,10,ENSG00000084636_L1_300,10,ENSG00000084636_L1_358,10,ENSG00000084636_L1_966,10,4.0
183,,,ENSG00000121905_L1_200,5,,,ENSG00000121905_L1_358,84,ENSG00000121905_L1_966,3,3.0
184,,,ENSG00000142920_L1_200,47,ENSG00000142920_L1_300,12,ENSG00000142920_L1_358,14,ENSG00000142920_L1_966,12,4.0
185,,,ENSG00000134686_L1_200,64,ENSG00000134686_L1_300,54,ENSG00000134686_L1_358,53,ENSG00000134686_L1_966,39,4.0
186,,,ENSG00000233246_L1_200,45,ENSG00000233246_L1_300,71,ENSG00000233246_L1_358,67,ENSG00000233246_L1_966,49,4.0
187,,,ENSG00000142686_L1_200,26,ENSG00000142686_L1_300,18,ENSG00000142686_L1_358,18,ENSG00000142686_L1_966,9,4.0
188,,,ENSG00000158109_L1_200,1,,,ENSG00000158109_L1_358,1,ENSG00000158109_L1_966,1,3.0
189,,,ENSG00000233621_L1_200,14,ENSG00000233621_L1_300,10,ENSG00000233621_L1_358,7,ENSG00000233621_L1_966,11,4.0
190,,,ENSG00000204084_L1_200,9,ENSG00000204084_L1_300,5,ENSG00000204084_L1_358,4,,,3.0
191,,,ENSG00000169598_L1_200,6,,,ENSG00000169598_L1_358,6,,,2.0
192,,,ENSG00000168653_L1_200,33,ENSG00000168653_L1_300,27,ENSG00000168653_L1_358,26,ENSG00000168653_L1_966,13,4.0
193,,,ENSG00000183682_L1_200,186,,,ENSG00000183682_L1_358,14,,,2.0
194,,,ENSG00000090621_L1_200,224,ENSG00000090621_L1_300,169,ENSG00000090621_L1_358,95,ENSG00000090621_L1_966,14,4.0
195,,,ENSG00000116983_L1_200,1,,,ENSG00000116983_L1_358,13,,,2.0
196,,,ENSG00000116981_L1_200,1,ENSG00000116981_L1_300,1,ENSG00000116981_L1_358,1,ENSG00000116981_L1_966,1,4.0
197,,,ENSG00000261798_L1_200,13,ENSG00000261798_L1_300,1,ENSG00000261798_L1_358,1,ENSG00000261798_L1_966,1,4.0
198,,,ENSG00000116985_L1_200,3,ENSG00000116985_L1_300,4,ENSG00000116985_L1_358,5,,,3.0
199,,,ENSG00000116990_L1_200,1,ENSG00000116990_L1_300,1,ENSG00000116990_L1_358,1,ENSG00000116990_L1_966,1,4.0
200,,,ENSG00000238287_L1_200,11,ENSG00000238287_L1_300,9,ENSG00000238287_L1_358,9,ENSG00000238287_L1_966,8,4.0
201,,,ENSG00000117013_L1_200,1,ENSG00000117013_L1_300,1,ENSG00000117013_L1_358,1,ENSG00000117013_L1_966,1,4.0
202,,,ENSG00000171793_L1_200,136,ENSG00000171793_L1_300,132,ENSG00000171793_L1_358,133,ENSG00000171793_L1_966,131,4.0
203,,,ENSG00000066185_L1_200,157,ENSG00000066185_L1_300,149,ENSG00000066185_L1_358,149,ENSG00000066185_L1_966,145,4.0
204,,,ENSG00000164008_L1_200,38,ENSG00000164008_L1_300,20,ENSG00000164008_L1_358,20,,,3.0
205,,,ENSG00000117394_L1_200,1,ENSG00000117394_L1_300,1,ENSG00000117394_L1_358,1,ENSG00000117394_L1_966,1,4.0
206,,,ENSG00000227533_L1_200,26,ENSG00000227533_L1_300,26,ENSG00000227533_L1_358,26,ENSG00000227533_L1_966,28,4.0
207,,,ENSG00000178028_L1_200,15,ENSG00000178028_L1_300,13,ENSG00000178028_L1_358,13,ENSG00000178028_L1_966,13,4.0
208,,,ENSG00000132781_L1_200,17,ENSG00000132781_L1_300,5,ENSG00000132781_L1_358,11,ENSG00000132781_L1_966,1,4.0
209,,,ENSG00000116157_L1_200,14,ENSG00000116157_L1_300,7,ENSG00000116157_L1_358,6,ENSG00000116157_L1_966,10,4.0
210,,,ENSG00000121310_L1_200,73,ENSG00000121310_L1_300,142,ENSG00000121310_L1_358,127,ENSG00000121310_L1_966,2,4.0
211,,,ENSG00000116171_L1_200,10,ENSG00000116171_L1_300,7,ENSG00000116171_L1_358,4,ENSG00000116171_L1_966,1,4.0
212,,,ENSG00000162384_L1_200,37,ENSG00000162384_L1_300,41,ENSG00000162384_L1_358,21,ENSG00000162384_L1_966,18,4.0
213,,,ENSG00000162600_L1_200,70,ENSG00000162600_L1_300,67,ENSG00000162600_L1_358,57,ENSG00000162600_L1_966,47,4.0
214,,,ENSG00000162604_L1_200,1,ENSG00000162604_L1_300,1,ENSG00000162604_L1_358,1,ENSG00000162604_L1_966,1,4.0
215,,,ENSG00000240563_L1_200,1,ENSG00000240563_L1_300,1,ENSG00000240563_L1_358,1,ENSG00000240563_L1_966,1,4.0
216,,,ENSG00000225077_L1_200,1,ENSG00000225077_L1_300,1,ENSG00000225077_L1_358,1,ENSG00000225077_L1_966,1,4.0
217,,,ENSG00000142856_L1_200,47,ENSG00000142856_L1_300,44,ENSG00000142856_L1_358,38,ENSG00000142856_L1_966,16,4.0
218,,,ENSG00000203965_L1_200,40,ENSG00000203965_L1_300,42,ENSG00000203965_L1_358,35,ENSG00000203965_L1_966,25,4.0
219,,,ENSG00000171680_L1_200,11,ENSG00000171680_L1_300,2,ENSG00000171680_L1_358,2,ENSG00000171680_L1_966,2,4.0
220,,,ENSG00000116678_L1_200,8,ENSG00000116678_L1_300,19,ENSG00000116678_L1_358,21,ENSG00000116678_L1_966,4,4.0
221,,,ENSG00000254685_L1_200,61,ENSG00000254685_L1_300,53,ENSG00000254685_L1_358,53,ENSG00000254685_L1_966,53,4.0
222,,,ENSG00000057468_L1_200,5,ENSG00000057468_L1_300,5,ENSG00000057468_L1_358,5,,,3.0
223,,,ENSG00000117054_L1_200,142,ENSG00000117054_L1_300,157,ENSG00000117054_L1_358,120,ENSG00000117054_L1_966,51,4.0
224,,,ENSG00000162616_L1_200,36,ENSG00000162616_L1_300,7,ENSG00000162616_L1_358,5,ENSG00000162616_L1_966,4,4.0
225,,,ENSG00000162614_L1_200,16,ENSG00000162614_L1_300,4,ENSG00000162614_L1_358,4,ENSG00000162614_L1_966,3,4.0
226,,,ENSG00000284747_L1_200,59,ENSG00000284747_L1_300,39,ENSG00000284747_L1_358,35,ENSG00000284747_L1_966,50,4.0
227,,,ENSG00000233290_L1_200,125,ENSG00000233290_L1_300,102,ENSG00000233290_L1_358,106,ENSG00000233290_L1_966,85,4.0
228,,,ENSG00000171502_L1_200,42,ENSG00000171502_L1_300,38,ENSG00000171502_L1_358,19,ENSG00000171502_L1_966,18,4.0
229,,,ENSG00000171488_L1_200,2,ENSG00000171488_L1_300,2,ENSG00000171488_L1_358,2,ENSG00000171488_L1_966,2,4.0
230,,,ENSG00000231999_L1_200,2,ENSG00000231999_L1_300,2,ENSG00000231999_L1_358,2,ENSG00000231999_L1_966,2,4.0
231,,,ENSG00000097046_L1_200,3,ENSG00000097046_L1_300,3,ENSG00000097046_L1_358,3,ENSG00000097046_L1_966,3,4.0
232,,,ENSG00000223745_L1_200,168,ENSG00000223745_L1_300,159,ENSG00000223745_L1_358,160,ENSG00000223745_L1_966,85,4.0
233,,,ENSG00000226053_L1_200,1,,,,,,,1.0
234,,,,,ENSG00000173614_L1_300,27,ENSG00000173614_L1_358,19,ENSG00000173614_L1_966,8,3.0
235,,,,,ENSG00000079335_L1_300,2,ENSG00000079335_L1_358,1,ENSG00000079335_L1_966,1,3.0
236,,,,,ENSG00000118733_L1_300,20,ENSG00000118733_L1_358,12,ENSG00000118733_L1_966,17,3.0
237,,,,,ENSG00000162631_L1_300,4,ENSG00000162631_L1_358,5,,,2.0
238,,,,,,,,,ENSG00000162631_L1_966,1,1.0
239,,,,,ENSG00000197780_L1_300,7,ENSG00000197780_L1_358,8,ENSG00000197780_L1_966,11,3.0
240,,,,,ENSG00000031698_L1_300,3,ENSG00000031698_L1_358,3,ENSG00000031698_L1_966,2,3.0
241,,,,,ENSG00000134243_L1_300,101,,,ENSG00000134243_L1_966,43,2.0
242,,,,,ENSG00000213366_L1_300,1,,,,,1.0
243,,,,,,,,,ENSG00000134255_L1_966,1,1.0
244,,,,,ENSG00000156171_L1_300,2,ENSG00000156171_L1_358,2,ENSG00000156171_L1_966,2,3.0
245,,,,,ENSG00000162777_L1_300,4,ENSG00000162777_L1_358,2,ENSG00000162777_L1_966,2,3.0
246,,,,,ENSG00000085465_L1_300,29,ENSG00000085465_L1_358,27,ENSG00000085465_L1_966,18,3.0
247,,,,,ENSG00000260948_L1_300,21,ENSG00000260948_L1_358,21,ENSG00000260948_L1_966,18,3.0
248,,,,,ENSG00000116489_L1_300,40,,,,,1.0
249,,,,,ENSG00000116793_L1_300,72,,,ENSG00000116793_L1_966,55,2.0
250,,,,,ENSG00000116663_L1_300,4,ENSG00000116663_L1_358,4,ENSG00000116663_L1_966,3,3.0
251,,,,,ENSG00000231365_L1_300,53,ENSG00000231365_L1_358,52,ENSG00000231365_L1_966,13,3.0
252,,,,,ENSG00000223823_L1_300,2,ENSG00000223823_L1_358,2,,,2.0
253,,,,,ENSG00000116731_L1_300,42,,,,,1.0
254,,,,,ENSG00000272455_L1_300,29,ENSG00000272455_L1_358,27,ENSG00000272455_L1_966,29,3.0
255,,,,,ENSG00000235098_L1_300,25,ENSG00000235098_L1_358,25,ENSG00000235098_L1_966,24,3.0
256,,,,,ENSG00000263956_L1_300,8,ENSG00000263956_L1_358,8,ENSG00000263956_L1_966,11,3.0
257,,,,,ENSG00000270629_L1_300,13,ENSG00000270629_L1_358,12,ENSG00000270629_L1_966,26,3.0
258,,,,,ENSG00000228126_L1_300,133,ENSG00000228126_L1_358,131,ENSG00000228126_L1_966,135,3.0
259,,,,,ENSG00000143369_L1_300,3,ENSG00000143369_L1_358,3,ENSG00000143369_L1_966,3,3.0
260,,,,,ENSG00000143452_L1_300,173,ENSG00000143452_L1_358,242,ENSG00000143452_L1_966,37,3.0
261,,,,,ENSG00000237975_L1_300,12,ENSG00000237975_L1_358,12,ENSG00000237975_L1_966,6,3.0
262,,,,,ENSG00000142621_L1_300,75,ENSG00000142621_L1_358,11,ENSG00000142621_L1_966,1,3.0
263,,,,,ENSG00000186226_L1_300,15,ENSG00000186226_L1_358,8,ENSG00000186226_L1_966,5,3.0
264,,,,,ENSG00000143554_L1_300,38,ENSG00000143554_L1_358,36,ENSG00000143554_L1_966,38,3.0
265,,,,,ENSG00000143570_L1_300,35,ENSG00000143570_L1_358,36,,,2.0
266,,,,,ENSG00000160712_L1_300,21,ENSG00000160712_L1_358,20,ENSG00000160712_L1_966,19,3.0
267,,,,,ENSG00000177628_L1_300,17,ENSG00000177628_L1_358,19,ENSG00000177628_L1_966,20,3.0
268,,,,,ENSG00000173641_L1_300,36,ENSG00000173641_L1_358,20,ENSG00000173641_L1_966,69,3.0
269,,,,,ENSG00000228863_L1_300,8,ENSG00000228863_L1_358,9,ENSG00000228863_L1_966,5,3.0
270,,,,,,,ENSG00000248485_L1_358,1,,,1.0
271,,,,,ENSG00000248485_L1_300,35,,,ENSG00000248485_L1_966,11,2.0
272,,,,,ENSG00000283317_L1_300,11,ENSG00000283317_L1_358,13,ENSG00000283317_L1_966,15,3.0
273,,,,,ENSG00000143226_L1_300,2,,,,,1.0
274,,,,,,,ENSG00000143226_L1_358,4,,,1.0
275,,,,,ENSG00000143195_L1_300,64,ENSG00000143195_L1_358,38,ENSG00000143195_L1_966,44,3.0
276,,,,,ENSG00000234741_L1_300,1,ENSG00000234741_L1_358,1,ENSG00000234741_L1_966,1,3.0
277,,,,,ENSG00000143337_L1_300,48,ENSG00000143337_L1_358,46,ENSG00000143337_L1_966,38,3.0
278,,,,,ENSG00000268575_L1_300,4,ENSG00000268575_L1_358,3,ENSG00000268575_L1_966,24,3.0
279,,,,,ENSG00000135821_L1_300,44,ENSG00000135821_L1_358,43,,,2.0
280,,,,,ENSG00000135828_L1_300,58,ENSG00000135828_L1_358,7,ENSG00000135828_L1_966,6,3.0
281,,,,,ENSG00000116698_L1_300,30,ENSG00000116698_L1_358,28,,,2.0
282,,,,,ENSG00000127074_L1_300,18,,,ENSG00000127074_L1_966,14,2.0
283,,,,,ENSG00000169914_L1_300,13,ENSG00000169914_L1_358,8,ENSG00000169914_L1_966,8,3.0
284,,,,,ENSG00000234132_L1_300,27,ENSG00000234132_L1_358,21,ENSG00000234132_L1_966,14,3.0
285,,,,,ENSG00000176393_L1_300,14,ENSG00000176393_L1_358,13,ENSG00000176393_L1_966,3,3.0
286,,,,,ENSG00000231507_L1_300,43,ENSG00000231507_L1_358,39,ENSG00000231507_L1_966,19,3.0
287,,,,,ENSG00000162877_L1_300,41,ENSG00000162877_L1_358,48,ENSG00000162877_L1_966,9,3.0
288,,,,,ENSG00000133065_L1_300,12,,,ENSG00000133065_L1_966,2,2.0
289,,,,,ENSG00000142224_L1_300,4,ENSG00000142224_L1_358,4,ENSG00000142224_L1_966,4,3.0
290,,,,,ENSG00000196878_L1_300,1,ENSG00000196878_L1_358,1,ENSG00000196878_L1_966,1,3.0
291,,,,,ENSG00000225285_L1_300,72,ENSG00000225285_L1_358,71,,,2.0
292,,,,,,,,,ENSG00000065600_L1_966,11,1.0
293,,,,,ENSG00000065600_L1_300,35,ENSG00000065600_L1_358,35,,,2.0
294,,,,,ENSG00000123685_L1_300,11,ENSG00000123685_L1_358,12,ENSG00000123685_L1_966,13,3.0
295,,,,,ENSG00000174606_L1_300,39,ENSG00000174606_L1_358,31,ENSG00000174606_L1_966,26,3.0
296,,,,,ENSG00000228536_L1_300,42,,,,,1.0
297,,,,,ENSG00000143498_L1_300,8,ENSG00000143498_L1_358,19,ENSG00000143498_L1_966,20,3.0
298,,,,,ENSG00000143801_L1_300,42,ENSG00000143801_L1_358,42,,,2.0
299,,,,,ENSG00000143776_L1_300,201,ENSG00000143776_L1_358,186,ENSG00000143776_L1_966,139,3.0
300,,,,,ENSG00000270104_L1_300,41,ENSG00000270104_L1_358,21,ENSG00000270104_L1_966,4,3.0
301,,,,,ENSG00000168159_L1_300,2,ENSG00000168159_L1_358,2,ENSG00000168159_L1_966,2,3.0
302,,,,,ENSG00000143643_L1_300,5,ENSG00000143643_L1_358,6,ENSG00000143643_L1_966,4,3.0
303,,,,,ENSG00000162946_L1_300,16,ENSG00000162946_L1_358,16,ENSG00000162946_L1_966,10,3.0
304,,,,,ENSG00000212916_L1_300,23,ENSG00000212916_L1_358,1,ENSG00000212916_L1_966,1,3.0
305,,,,,ENSG00000168275_L1_300,14,ENSG00000168275_L1_358,15,ENSG00000168275_L1_966,3,3.0
306,,,,,ENSG00000285053_L1_300,136,ENSG00000285053_L1_358,149,ENSG00000285053_L1_966,156,3.0
307,,,,,ENSG00000186197_L1_300,29,ENSG00000186197_L1_358,27,ENSG00000186197_L1_966,2,3.0
308,,,,,ENSG00000230325_L1_300,232,ENSG00000230325_L1_358,241,ENSG00000230325_L1_966,138,3.0
309,,,,,ENSG00000116977_L1_300,23,,,,,1.0
310,,,,,ENSG00000035687_L1_300,11,ENSG00000035687_L1_358,9,ENSG00000035687_L1_966,7,3.0
311,,,,,ENSG00000185420_L1_300,17,ENSG00000185420_L1_358,12,ENSG00000185420_L1_966,7,3.0
312,,,,,ENSG00000196418_L1_300,19,ENSG00000196418_L1_358,17,ENSG00000196418_L1_966,10,3.0
313,,,,,ENSG00000259865_L1_300,55,ENSG00000259865_L1_358,56,ENSG00000259865_L1_966,29,3.0
314,,,,,ENSG00000183310_L1_300,107,ENSG00000183310_L1_358,81,ENSG00000183310_L1_966,66,3.0
315,,,,,ENSG00000279301_L1_300,129,ENSG00000279301_L1_358,156,ENSG00000279301_L1_966,71,3.0
316,,,,,ENSG00000224521_L1_300,133,ENSG00000224521_L1_358,106,ENSG00000224521_L1_966,61,3.0
317,,,,,ENSG00000188558_L1_300,137,ENSG00000188558_L1_358,83,ENSG00000188558_L1_966,54,3.0
318,,,,,ENSG00000238164_L1_300,27,ENSG00000238164_L1_358,26,ENSG00000238164_L1_966,26,3.0
319,,,,,ENSG00000182749_L1_300,52,ENSG00000182749_L1_358,57,ENSG00000182749_L1_966,13,3.0
320,,,,,ENSG00000271398_L1_300,70,ENSG00000271398_L1_358,69,ENSG00000271398_L1_966,54,3.0
321,,,,,ENSG00000116213_L1_300,1,ENSG00000116213_L1_358,5,ENSG00000116213_L1_966,1,3.0
322,,,,,ENSG00000134697_L1_300,17,ENSG00000134697_L1_358,17,ENSG00000134697_L1_966,16,3.0
323,,,,,ENSG00000196449_L1_300,100,ENSG00000196449_L1_358,96,ENSG00000196449_L1_966,102,3.0
324,,,,,ENSG00000183386_L1_300,14,ENSG00000183386_L1_358,14,ENSG00000183386_L1_966,7,3.0
325,,,,,ENSG00000116954_L1_300,17,ENSG00000116954_L1_358,16,ENSG00000116954_L1_966,16,3.0
326,,,,,ENSG00000174574_L1_300,73,ENSG00000174574_L1_358,75,ENSG00000174574_L1_966,69,3.0
327,,,,,ENSG00000084072_L1_300,16,ENSG00000084072_L1_358,15,,,2.0
328,,,,,ENSG00000126106_L1_300,11,ENSG00000126106_L1_358,6,ENSG00000126106_L1_966,4,3.0
329,,,,,ENSG00000222009_L1_300,209,ENSG00000222009_L1_358,203,ENSG00000222009_L1_966,197,3.0
330,,,,,ENSG00000171357_L1_300,223,ENSG00000171357_L1_358,220,ENSG00000171357_L1_966,209,3.0
331,,,,,ENSG00000117480_L1_300,15,ENSG00000117480_L1_358,14,ENSG00000117480_L1_966,5,3.0
332,,,,,ENSG00000225506_L1_300,179,ENSG00000225506_L1_358,159,ENSG00000225506_L1_966,1,3.0
333,,,,,ENSG00000162378_L1_300,115,ENSG00000162378_L1_358,96,ENSG00000162378_L1_966,188,3.0
334,,,,,ENSG00000157184_L1_300,5,ENSG00000157184_L1_358,6,,,2.0
335,,,,,ENSG00000116133_L1_300,23,ENSG00000116133_L1_358,22,,,2.0
336,,,,,ENSG00000260971_L1_300,13,ENSG00000260971_L1_358,13,,,2.0
337,,,,,ENSG00000116237_L1_300,17,ENSG00000116237_L1_358,17,ENSG00000116237_L1_966,9,3.0
338,,,,,ENSG00000088035_L1_300,8,ENSG00000088035_L1_358,6,ENSG00000088035_L1_966,4,3.0
339,,,,,ENSG00000079739_L1_300,4,ENSG00000079739_L1_358,3,ENSG00000079739_L1_966,4,3.0
340,,,,,ENSG00000213625_L1_300,8,ENSG00000213625_L1_358,8,ENSG00000213625_L1_966,9,3.0
341,,,,,ENSG00000116761_L1_300,4,ENSG00000116761_L1_358,1,ENSG00000116761_L1_966,1,3.0
342,,,,,ENSG00000197568_L1_300,29,ENSG00000197568_L1_358,29,ENSG00000197568_L1_966,27,3.0
343,,,,,ENSG00000122432_L1_300,49,ENSG00000122432_L1_358,50,ENSG00000122432_L1_966,25,3.0
344,,,,,ENSG00000117133_L1_300,15,ENSG00000117133_L1_358,13,ENSG00000117133_L1_966,9,3.0
345,,,,,ENSG00000162643_L1_300,24,ENSG00000162643_L1_358,24,ENSG00000162643_L1_966,20,3.0
346,,,,,ENSG00000223653_L1_300,28,ENSG00000223653_L1_358,43,ENSG00000223653_L1_966,23,3.0
347,,,,,,,ENSG00000197147_L1_358,53,ENSG00000197147_L1_966,37,2.0
348,,,,,ENSG00000197147_L1_300,28,,,,,1.0
349,,,,,ENSG00000189195_L1_300,3,,,,,1.0
350,,,,,ENSG00000049239_L1_300,17,ENSG00000049239_L1_358,14,ENSG00000049239_L1_966,13,3.0
351,,,,,ENSG00000162627_L1_300,79,ENSG00000162627_L1_358,44,ENSG00000162627_L1_966,1,3.0
352,,,,,,,ENSG00000178585_L1_358,42,ENSG00000178585_L1_966,30,2.0
353,,,,,,,ENSG00000137996_L1_358,94,ENSG00000137996_L1_966,57,2.0
354,,,,,,,ENSG00000228150_L1_358,25,ENSG00000228150_L1_966,7,2.0
355,,,,,,,ENSG00000142657_L1_358,52,ENSG00000142657_L1_966,37,2.0
356,,,,,,,ENSG00000260246_L1_358,4,ENSG00000260246_L1_966,1,2.0
357,,,,,,,ENSG00000238198_L1_358,40,,,1.0
358,,,,,,,ENSG00000226419_L1_358,1,ENSG00000226419_L1_966,1,2.0
359,,,,,,,ENSG00000092607_L1_358,31,ENSG00000092607_L1_966,6,2.0
360,,,,,,,ENSG00000116874_L1_358,4,ENSG00000116874_L1_966,3,2.0
361,,,,,,,ENSG00000176022_L1_358,108,ENSG00000176022_L1_966,78,2.0
362,,,,,,,ENSG00000286106_L1_358,4,,,1.0
363,,,,,,,ENSG00000269713_L1_358,120,,,1.0
364,,,,,,,ENSG00000118292_L1_358,12,ENSG00000118292_L1_966,9,2.0
365,,,,,,,ENSG00000266472_L1_358,134,,,1.0
366,,,,,,,ENSG00000143418_L1_358,4,ENSG00000143418_L1_966,2,2.0
367,,,,,,,ENSG00000143437_L1_358,9,ENSG00000143437_L1_966,17,2.0
368,,,,,,,ENSG00000203782_L1_358,55,ENSG00000203782_L1_966,13,2.0
369,,,,,,,ENSG00000232093_L1_358,15,,,1.0
370,,,,,,,ENSG00000132906_L1_358,46,,,1.0
371,,,,,,,ENSG00000196189_L1_358,1,,,1.0
372,,,,,,,ENSG00000143314_L1_358,26,ENSG00000143314_L1_966,12,2.0
373,,,,,,,ENSG00000272668_L1_358,6,,,1.0
374,,,,,,,ENSG00000122224_L1_358,50,ENSG00000122224_L1_966,38,2.0
375,,,,,,,ENSG00000270149_L1_358,34,ENSG00000270149_L1_966,23,2.0
376,,,,,,,ENSG00000197959_L1_358,24,ENSG00000197959_L1_966,8,2.0
377,,,,,,,ENSG00000117601_L1_358,320,ENSG00000117601_L1_966,256,2.0
378,,,,,,,ENSG00000143322_L1_358,18,ENSG00000143322_L1_966,3,2.0
379,,,,,,,ENSG00000116406_L1_358,41,ENSG00000116406_L1_966,21,2.0
380,,,,,,,ENSG00000229739_L1_358,133,ENSG00000229739_L1_966,114,2.0
381,,,,,,,ENSG00000158748_L1_358,2,ENSG00000158748_L1_966,2,2.0
382,,,,,,,ENSG00000162542_L1_358,20,,,1.0
383,,,,,,,,,ENSG00000116857_L1_966,6,1.0
384,,,,,,,ENSG00000116857_L1_358,21,,,1.0
385,,,,,,,ENSG00000198892_L1_358,2,,,1.0
386,,,,,,,ENSG00000163485_L1_358,3,ENSG00000163485_L1_966,2,2.0
387,,,,,,,,,ENSG00000133063_L1_966,23,1.0
388,,,,,,,ENSG00000133063_L1_358,41,,,1.0
389,,,,,,,ENSG00000174529_L1_358,68,ENSG00000174529_L1_966,41,2.0
390,,,,,,,ENSG00000117242_L1_358,22,,,1.0
391,,,,,,,ENSG00000266094_L1_358,10,ENSG00000266094_L1_966,9,2.0
392,,,,,,,ENSG00000261314_L1_358,8,ENSG00000261314_L1_966,8,2.0
393,,,,,,,ENSG00000066027_L1_358,48,ENSG00000066027_L1_966,45,2.0
394,,,,,,,ENSG00000162585_L1_358,5,ENSG00000162585_L1_966,4,2.0
395,,,,,,,ENSG00000196660_L1_358,66,,,1.0
396,,,,,,,ENSG00000118873_L1_358,6,ENSG00000118873_L1_966,2,2.0
397,,,,,,,ENSG00000117791_L1_358,50,,,1.0
398,,,,,,,ENSG00000183780_L1_358,3,ENSG00000183780_L1_966,5,2.0
399,,,,,,,ENSG00000270188_L1_358,1,,,1.0
400,,,,,,,ENSG00000143702_L1_358,68,ENSG00000143702_L1_966,41,2.0
401,,,,,,,ENSG00000135747_L1_358,53,ENSG00000135747_L1_966,4,2.0
402,,,,,,,ENSG00000283259_L1_358,17,,,1.0
403,,,,,,,ENSG00000130695_L1_358,47,ENSG00000130695_L1_966,42,2.0
404,,,,,,,ENSG00000117713_L1_358,9,ENSG00000117713_L1_966,9,2.0
405,,,,,,,ENSG00000260063_L1_358,150,ENSG00000260063_L1_966,132,2.0
406,,,,,,,ENSG00000116353_L1_358,8,,,1.0
407,,,,,,,ENSG00000238260_L1_358,2,ENSG00000238260_L1_966,2,2.0
408,,,,,,,,,ENSG00000183682_L1_966,3,1.0
409,,,,,,,ENSG00000285905_L1_358,6,ENSG00000285905_L1_966,1,2.0
410,,,,,,,ENSG00000164002_L1_358,57,ENSG00000164002_L1_966,48,2.0
411,,,,,,,ENSG00000177181_L1_358,21,ENSG00000177181_L1_966,19,2.0
412,,,,,,,ENSG00000177868_L1_358,21,ENSG00000177868_L1_966,15,2.0
413,,,,,,,ENSG00000117385_L1_358,38,ENSG00000117385_L1_966,27,2.0
414,,,,,,,ENSG00000236200_L1_358,194,ENSG00000236200_L1_966,48,2.0
415,,,,,,,ENSG00000123473_L1_358,68,ENSG00000123473_L1_966,57,2.0
416,,,,,,,ENSG00000285954_L1_358,14,,,1.0
417,,,,,,,ENSG00000131697_L1_358,44,ENSG00000131697_L1_966,15,2.0
418,,,,,,,ENSG00000116641_L1_358,241,ENSG00000116641_L1_966,154,2.0
419,,,,,,,ENSG00000125703_L1_358,39,ENSG00000125703_L1_966,42,2.0
420,,,,,,,ENSG00000185483_L1_358,14,ENSG00000185483_L1_966,13,2.0
421,,,,,,,ENSG00000259030_L1_358,56,,,1.0
422,,,,,,,ENSG00000137955_L1_358,38,ENSG00000137955_L1_966,24,2.0
423,,,,,,,ENSG00000225605_L1_358,5,ENSG00000225605_L1_966,2,2.0
424,,,,,,,ENSG00000232912_L1_358,13,ENSG00000232912_L1_966,13,2.0
425,,,,,,,ENSG00000261737_L1_358,1,ENSG00000261737_L1_966,1,2.0
426,,,,,,,ENSG00000117228_L1_358,31,,,1.0
427,,,,,,,ENSG00000162669_L1_358,76,ENSG00000162669_L1_966,48,2.0
428,,,,,,,ENSG00000179840_L1_358,16,ENSG00000179840_L1_966,17,2.0
429,,,,,,,ENSG00000171603_L1_358,13,ENSG00000171603_L1_966,34,2.0
430,,,,,,,ENSG00000162688_L1_358,40,,,1.0
431,,,,,,,,,ENSG00000162694_L1_966,9,1.0
432,,,,,,,,,ENSG00000233184_L1_966,33,1.0
433,,,,,,,,,ENSG00000187642_L1_966,20,1.0
434,,,,,,,,,ENSG00000272512_L1_966,2,1.0
435,,,,,,,,,ENSG00000186086_L1_966,4,1.0
436,,,,,,,,,ENSG00000162636_L1_966,1,1.0
437,,,,,,,,,ENSG00000196427_L1_966,3,1.0
438,,,,,,,,,ENSG00000116299_L1_966,33,1.0
439,,,,,,,,,ENSG00000227963_L1_966,48,1.0
440,,,,,,,,,ENSG00000177272_L1_966,20,1.0
441,,,,,,,,,ENSG00000143119_L1_966,13,1.0
442,,,,,,,,,ENSG00000116473_L1_966,53,1.0
443,,,,,,,,,ENSG00000155363_L1_966,36,1.0
444,,,,,,,,,ENSG00000081026_L1_966,160,1.0
445,,,,,,,,,ENSG00000134262_L1_966,6,1.0
446,,,,,,,,,ENSG00000188761_L1_966,9,1.0
447,,,,,,,,,ENSG00000175984_L1_966,5,1.0
448,,,,,,,,,ENSG00000173218_L1_966,10,1.0
449,,,,,,,,,ENSG00000163393_L1_966,65,1.0
450,,,,,,,,,ENSG00000116815_L1_966,7,1.0
451,,,,,,,,,ENSG00000116661_L1_966,2,1.0
452,,,,,,,,,ENSG00000132879_L1_966,1,1.0
453,,,,,,,,,ENSG00000134247_L1_966,24,1.0
454,,,,,,,,,ENSG00000134256_L1_966,1,1.0
455,,,,,,,,,ENSG00000116830_L1_966,20,1.0
456,,,,,,,,,ENSG00000271427_L1_966,135,1.0
457,,,,,,,,,ENSG00000177674_L1_966,11,1.0
458,,,,,,,,,ENSG00000011021_L1_966,30,1.0
459,,,,,,,,,ENSG00000186891_L1_966,16,1.0
460,,,,,,,,,ENSG00000286106_L1_966,65,1.0
461,,,,,,,,,ENSG00000127054_L1_966,5,1.0
462,,,,,,,,,ENSG00000215915_L1_966,25,1.0
463,,,,,,,,,ENSG00000268043_L1_966,3,1.0
464,,,,,,,,,ENSG00000131781_L1_966,9,1.0
465,,,,,,,,,ENSG00000116128_L1_966,6,1.0
